scheme_code,scheme_name,isinGrowth,isinDivReinvestment,fund_house,is_direct_plan,is_growth_plan
149223,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Quarterly - IDCW,,,ICICI,False,False
149224,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW,INF109KC1S62,INF109KC1S70,ICICI,False,False
149225,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Weekly - IDCW,,,ICICI,True,False
149226,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Quarterly - IDCW,,,ICICI,True,False
149227,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW,INF109KC1T46,INF109KC1T53,ICICI,True,False
149228,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - Growth,INF174V01AV6,,Mahindra,False,True
149229,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - IDCW,INF174V01AX2,INF174V01AW4,Mahindra,False,False
149230,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,INF174V01AY0,,Mahindra,True,True
149231,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - IDCW,INF174V01BA8,INF174V01AZ7,Mahindra,True,False
149232,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Direct Plan - Growth,INF200KA14A9,,SBI,True,True
149233,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Regular Plan - Income Distribution Cum Withdrawal (IDCW),INF200KA13A1,,SBI,False,False
149234,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Direct Plan - Income Distribution Cum Withdrawal (IDCW),INF200KA15A6,,SBI,True,False
149235,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Regular Plan - Growth,INF200KA12A3,,SBI,False,True
149240,Motilal Oswal 5 Year G-Sec Fund Of Fund Direct -Growth,INF247L01AQ1,,Motilal,True,True
149241,Motilal Oswal 5 Year G-Sec Fund Of Fund Regular -Growth,INF247L01AR9,,Motilal,False,True
149242,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF FOF - Regular Plan - Growth Option,INF846K010D8,,Axis,False,True
149243,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF FOF - Direct Plan - Growth Option,INF846K017C5,,Axis,True,True
149244,Axis Nifty AAA Bond Plus SDL April 2026 50:50 ETF FOF - Direct Plan - IDCW Option,INF846K018C3,INF846K019C1,Axis,True,False
149245,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF FOF - Regular Plan - IDCW Option,INF846K011D6,INF846K012D4,Axis,False,False
149246,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan - IDCW,INF754K01MU5,INF754K01MV3,Edelweiss,True,False
149247,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Direct Plan Growth,INF754K01MT7,,Edelweiss,True,True
149248,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - IDCW,INF754K01MQ3,INF754K01MR1,Edelweiss,False,False
149249,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Fund - Regular Plan - Growth,INF754K01MP5,,Edelweiss,False,True
149250,Edelweiss Nifty 50 Index Fund Direct Plan Growth,INF754K01NB3,,Edelweiss,True,True
149251,Edelweiss Nifty 50 Index Fund Direct Plan IDCW,INF754K01NC1,INF754K01ND9,Edelweiss,True,False
149252,Edelweiss Nifty 50 Index Fund Regular Plan Growth,INF754K01MX9,,Edelweiss,False,True
149253,Edelweiss Nifty 50 Index Fund Regular Plan IDCW,INF754K01MY7,INF754K01MZ4,Edelweiss,False,False
149254,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan Growth,INF754K01NJ6,,Edelweiss,True,True
149255,Edelweiss Nifty 100 Quality 30 Index Fund Direct Plan IDCW,INF754K01NK4,INF754K01NL2,Edelweiss,True,False
149256,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan Growth,INF754K01NF4,,Edelweiss,False,True
149257,Edelweiss Nifty 100 Quality 30 Index Fund Regular Plan IDCW,INF754K01NG2,INF754K01NH0,Edelweiss,False,False
149258,LIC MF Balanced Advantage Fund-Regular Plan-IDCW,INF767K01QW4,INF767K01QX2,LIC,False,False
149259,LIC MF Balanced Advantage Fund-Regular Plan-Growth,INF767K01QV6,,LIC,False,True
149260,LIC MF Balanced Advantage Fund-Direct Plan-IDCW,INF767K01QZ7,INF767K01RA8,LIC,True,False
149261,LIC MF Balanced Advantage Fund-Direct Plan-Growth,INF767K01QY0,,LIC,True,True
149262,Aditya Birla Sun Life Nifty Healthcare ETF,INF209KB10C2,,Aditya,False,False
149263,NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option,INF0J8L01016,,NJ,False,False
149264,NJ Balanced Advantage Fund - Direct Plan - Growth Option,INF0J8L01040,,NJ,True,True
149265,NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option,INF0J8L01032,,NJ,True,False
149266,NJ Balanced Advantage Fund - Regular Plan - Growth Option,INF0J8L01024,,NJ,False,True
149268,ITI Pharma and Healthcare Fund - Direct Plan - Growth Option,INF00XX01BO9,,ITI,True,True
149269,ITI Pharma and Healthcare Fund - Regular Plan - IDCW Option,INF00XX01BM3,INF00XX01BN1,ITI,False,False
149270,ITI Pharma and Healthcare Fund - Regular Plan - Growth Option,INF00XX01BL5,,ITI,False,True
149271,ITI Pharma and Healthcare Fund - Direct Plan - IDCW Option,INF00XX01BP6,INF00XX01BQ4,ITI,True,False
149277,SBI Fixed Maturity Plan (FMP) - Series 53 (1839 Days) - Direct Plan - Income Distribution Cum Withdrawal Option (IDCW),INF200KA19A8,,SBI,True,False
149278,SBI Fixed Maturity Plan (FMP) - Series 53 (1839 Days) - Regular Plan - Growth,INF200KA16A4,,SBI,False,True
149279,SBI Fixed Maturity Plan (FMP) - Series 53 (1839 Days) - Direct Plan - Growth,INF200KA18A0,,SBI,True,True
149280,SBI Fixed Maturity Plan (FMP) - Series 53 (1839 Days) - Regular Plan - Income  Distribution Cum Withdrawal Option (IDCW),INF200KA17A2,,SBI,False,False
149281,ICICI Prudential Nifty Smallcap 250 Index Fund - Growth,INF109KC1U84,,ICICI,False,True
149282,ICICI Prudential Nifty Smallcap 250 Index Fund - IDCW,INF109KC1U92,INF109KC1V00,ICICI,False,False
149283,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth,INF109KC1V18,,ICICI,True,True
149284,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,INF109KC1V26,INF109KC1V34,ICICI,True,False
149285,ICICI Prudential Nifty India Consumption ETF,INF109KC1V42,,ICICI,False,False
149286,DSP Nifty 50 Equal Weight ETF,INF740KA1QK2,,DSP,False,False
149287,HDFC NIFTY Next 50 Index Fund - Growth Option,INF179KC1BR7,,HDFC,False,True
149288,HDFC NIFTY Next 50 Index Fund - Direct Plan - Growth Option,INF179KC1BQ9,,HDFC,True,True
149289,Aditya Birla Sun Life US Equity Passive FOF-Direct IDCW,INF209KB19C3,INF209KB10D0,Aditya,True,False
149290,Aditya Birla Sun Life US Equity Passive FOF-Regular Growth,INF209KB15C1,,Aditya,False,True
149291,Aditya Birla Sun Life US Equity Passive FOF-Direct-Growth,INF209KB18C5,,Aditya,True,True
149292,Aditya Birla Sun Life US Equity Passive FOF-Regular IDCW,INF209KB16C9,INF209KB17C7,Aditya,False,False
149293,Aditya Birla Sun Life Nifty IT ETF,INF209KB11D8,,Aditya,False,False
149294,Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout,INF209KB13D4,,Aditya,False,False
149295,Aditya Birla Sun Life Business Cycle Fund-Direct Growth,INF209KB14D2,,Aditya,True,True
149296,Aditya Birla Sun Life Business Cycle Fund-Regular-Growth,INF209KB12D6,,Aditya,False,True
149297,Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout,INF209KB15D9,,Aditya,True,False
149298,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - Growth Option,INF663L01W63,,PGIM,True,True
149299,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - Growth Option,INF663L01W97,,PGIM,False,True
149300,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,,,PGIM,True,False
149301,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - IDCW Option,,,PGIM,False,False
149302,BANDHAN MULTI CAP FUND - IDCW - REGULAR PLAN,INF194KB1CJ4,INF194KB1CK2,BANDHAN,False,False
149303,BANDHAN MULTI CAP FUND - GROWTH - DIRECT PLAN,INF194KB1CL0,,BANDHAN,True,True
149304,BANDHAN MULTI CAP FUND - IDCW - DIRECT PLAN,INF194KB1CM8,INF194KB1CN6,BANDHAN,True,False
149305,BANDHAN MULTI CAP FUND - GROWTH - REGULAR PLAN,INF194KB1CI6,,BANDHAN,False,True
149306,SBI Fixed Maturity Plan (FMP) - Series 54 (1842 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Option (IDCW),INF200KA11B3,,SBI,False,False
149307,SBI Fixed Maturity Plan (FMP) - Series 54 (1842 Days) - Direct Plan - Growth,INF200KA12B1,,SBI,True,True
149308,SBI Fixed Maturity Plan (FMP) - Series 54 (1842 Days) - Regular Plan - Growth,INF200KA10B5,,SBI,False,True
149309,SBI Fixed Maturity Plan (FMP) - Series 54 (1842 Days) - Direct Plan - Income Distribution Cum Withdrawal Option (IDCW),INF200KA13B9,,SBI,True,False
149310,Unclaimed Redemption - Upto 3 years (Invested in DSP Overnight Fund),,,Unclaimed,False,False
149311,Unclaimed Redemption - Beyond 3 years (Invested in DSP Overnight Fund),,,Unclaimed,False,False
149312,Unclaimed IDCW - Upto 3 years (Invested in DSP Overnight Fund),,,Unclaimed,False,False
149313,Unclaimed IDCW - Beyond 3 years (Invested in DSP Overnight Fund),,,Unclaimed,False,False
149316,360 ONE QUANT FUND REGULAR INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,INF579M01AG6,INF579M01AH4,360,False,False
149317,360 ONE QUANT FUND REGULAR GROWTH,INF579M01AF8,,360,False,True
149318,360 ONE QUANT FUND DIRECT GROWTH,INF579M01AI2,,360,True,True
149319,360 ONE QUANT FUND DIRECT INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,INF579M01AJ0,INF579M01AK8,360,True,False
149321,ITI Banking and Financial Services Fund - Direct Plan - Growth Option,INF00XX01BU6,,ITI,True,True
149322,ITI Banking and Financial Services Fund - Direct Plan - IDCW Option,INF00XX01BV4,INF00XX01BW2,ITI,True,False
149323,ITI Banking and Financial Services Fund - Regular Plan - IDCW Option,INF00XX01BS0,INF00XX01BT8,ITI,False,False
149324,ITI Banking and Financial Services Fund -Regular Plan - Growth Option,INF00XX01BR2,,ITI,False,True
149325,Nippon India Taiwan Equity Fund- Regular Plan- IDCW option,INF204KC1287,INF204KC1295,Nippon,False,False
149327,Nippon India Taiwan Equity Fund- Direct Plan- IDCW option,INF204KC1311,INF204KC1329,Nippon,True,False
149328,Nippon India Taiwan Equity fund- Regular Plan- Growth Option,INF204KC1279,,Nippon,False,True
149329,Nippon India Taiwan Equity Fund- Direct Plan- Growth Option,INF204KC1303,,Nippon,True,True
149331,ICICI Prudential BSE 500 ETF FOF - Direct Plan - Growth,INF109KC1V91,,ICICI,True,True
149332,ICICI Prudential BSE 500 ETF FOF - IDCW,INF109KC1V75,INF109KC1V83,ICICI,False,False
149333,ICICI Prudential BSE 500 ETF FOF - Direct Plan - IDCW,INF109KC1W09,INF109KC1W17,ICICI,True,False
149334,ICICI Prudential BSE 500 ETF FOF - Growth,INF109KC1V67,,ICICI,False,True
149335,Quant Value Fund - Growth Option  - Direct Plan,INF966L01AN3,,Quant,True,True
149336,Quant Value Fund - IDCW Option- Regular Plan,INF966L01AR4,INF966L01AS2,Quant,False,False
149337,Quant Value Fund - Growth Option - Regular Plan,INF966L01AQ6,,Quant,False,True
149338,Quant Value Fund - IDCW Option - Direct Plan,INF966L01AO1,INF966L01AP8,Quant,True,False
149339,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Payout,INF754K01NS7,INF754K01NT5,Edelweiss,True,False
149341,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Growth,INF754K01NN8,,Edelweiss,False,True
149342,Edelweiss NIFTY Large Midcap 250 Index Fund - Regular Plan Payout,INF754K01NO6,INF754K01NP3,Edelweiss,False,False
149343,Edelweiss NIFTY Large Midcap 250 Index Fund - Direct Plan Growth,INF754K01NR9,,Edelweiss,True,True
149345,SBI Fixed Maturity Plan (FMP) - Series 55 (1849 Days) - Direct Plan - Growth,INF200KA16B2,,SBI,True,True
149346,SBI Fixed Maturity Plan (FMP) - Series 55 (1849 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Option (IDCW),INF200KA15B4,,SBI,False,False
149347,SBI Fixed Maturity Plan (FMP) - Series 55 (1849 Days) - Regular Plan - Growth,INF200KA14B7,,SBI,False,True
149348,SBI Fixed Maturity Plan (FMP) - Series 55 (1849 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA17B0,,SBI,True,False
149349,Motilal Oswal MSCI EAFE Top 100 Select Index Fund - Direct Plan Growth,,,Motilal,True,True
149350,Motilal Oswal MSCI EAFE Top 100 Select Index Fund - Regular Plan Growth,,,Motilal,False,True
149351,Tata Corporate Bond Fund-Regular Plan-Growth,INF277KA1299,,Tata,False,True
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment,,INF277KA1331,Tata,False,False
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout,INF277KA1315,,Tata,False,False
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout,INF277KA1323,,Tata,False,False
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,INF277KA1232,,Tata,True,False
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,,INF277KA1265,Tata,True,False
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,,INF277KA1273,Tata,True,False
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment,,INF277KA1281,Tata,True,False
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment,,INF277KA1356,Tata,False,False
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout,INF277KA1307,,Tata,False,False
149361,Tata Corporate Bond Fund-Direct Plan-Growth,INF277KA1224,,Tata,True,True
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout,INF277KA1257,,Tata,True,False
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment,,INF277KA1349,Tata,False,False
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,INF277KA1240,,Tata,True,False
149365,HDFC Multi Cap Fund - IDCW Option,INF179KC1BW7,INF179KC1BX5,HDFC,False,False
149366,HDFC Multi Cap Fund - Growth Option,INF179KC1BV9,,HDFC,False,True
149367,HDFC Multi Cap Fund - IDCW Option - Direct Plan,INF179KC1BT3,INF179KC1BU1,HDFC,True,False
149368,HDFC Multi Cap Fund - Growth Option - Direct Plan,INF179KC1BS5,,HDFC,True,True
149371,Axis Nifty 50 Index Fund - Regular Plan - Growth Option,INF846K016D5,,Axis,False,True
149372,Axis Nifty 50 Index Fund - Regular Plan - IDCW,INF846K017D3,INF846K018D1,Axis,False,False
149373,Axis Nifty 50 Index Fund - Direct Plan - Growth,INF846K013D2,,Axis,True,True
149374,Axis Nifty 50 Index Fund - Direct Plan - IDCW,INF846K014D0,INF846K015D7,Axis,True,False
149375,Axis Fixed Term Plan Series 109 (111 Days) - Direct Plan - Quarterly IDCW,,,Axis,True,False
149376,Axis Fixed Term Plan Series 109 (111 Days) - Direct Plan - Growth Option,,,Axis,True,True
149377,Axis Fixed Term Plan Series 109 (111 Days) - Regular Plan - Quarterly IDCW,,,Axis,False,False
149378,Axis Fixed Term Plan Series 109 (111 Days) - Regular Plan - Growth Option,,,Axis,False,True
149379,Mirae Asset Hang Seng TECH ETF,INF769K01HS7,,Mirae,False,False
149380,Mirae Asset Hang Seng TECH ETF Fund of Fund Regular Plan - Growth Option,INF769K01HT5,,Mirae,False,True
149381,Mirae AssetHang Seng TECH ETF Fund of Fund Direct Plan - Growth Option,INF769K01HU3,,Mirae,True,True
149382,Axis Multicap Fund - Regular Plan - Growth,INF846K016E3,,Axis,False,True
149383,Axis Multicap Fund - Direct Growth,INF846K013E0,,Axis,True,True
149384,Axis Multicap Fund - Direct Plan - IDCW,INF846K014E8,INF846K015E5,Axis,True,False
149387,Axis Multicap Fund - Regular Plan - IDCW,INF846K017E1,INF846K018E9,Axis,False,False
149388,ICICI Prudential Nifty Midcap 150 Index Fund - IDCW,INF109KC1W33,INF109KC1W41,ICICI,False,False
149389,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth,INF109KC1W58,,ICICI,True,True
149390,ICICI Prudential Nifty Midcap 150 Index Fund - Growth,INF109KC1W25,,ICICI,False,True
149391,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - IDCW,INF109KC1W66,INF109KC1W74,ICICI,True,False
149392,DSP Nifty 50 ETF,INF740KA1CL0,,DSP,False,False
149393,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend > 3 Years,,,Groww,False,False
149394,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years,,,Groww,False,False
149395,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years,,,Groww,False,False
149396,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years,,,Groww,False,False
149397,Kotak Nifty Alpha 50 ETF,INF174KA1IA5,,Kotak,False,False
149398,BHARAT Bond ETF - April 2032,INF754K01OB1,,BHARAT,False,False
149399,BHARAT Bond ETF FOF - April 2032 Regular Plan Growth,INF754K01NV1,,BHARAT,False,True
149400,BHARAT Bond ETF FOF - April 2032 Regular Plan Dividend,INF754K01NW9,INF754K01NX7,BHARAT,False,False
149401,BHARAT Bond ETF FOF - April 2032 Direct Growth,INF754K01NY5,,BHARAT,True,True
149402,BHARAT Bond ETF FOF - April 2032 Direct Plan Dividend,INF754K01NZ2,INF754K01OA3,BHARAT,True,False
149403,DSP Nifty Midcap 150 Quality 50 ETF,INF740KA1QL0,,DSP,False,False
149404,Mahindra Manulife Balanced Advantage Fund - Regular Plan - Growth,INF174V01BB6,,Mahindra,False,True
149405,Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW,INF174V01BC4,INF174V01BD2,Mahindra,False,False
149406,Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth,INF174V01BE0,,Mahindra,True,True
149407,Mahindra Manulife Balanced Advantage Fund - Direct Plan - IDCW,INF174V01BF7,INF174V01BG5,Mahindra,True,False
149408,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme,INF109KC16H8,,ICICI,True,False
149409,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme,INF109KC17H6,,ICICI,True,False
149410,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme,INF109KC15H0,,ICICI,True,False
149411,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Stable Scheme,INF109KC18H4,,ICICI,True,False
149412,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years,,,BANK,False,False
149413,BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Upto 3 Years,,,BANK,False,False
149414,BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years,,,BANK,False,False
149415,BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Greater than 3 Years,,,BANK,False,False
149420,SBI Fixed Maturity Plan (FMP) - Series 56 (1232 Days) - Direct Plan - Growth,INF200KA10C3,,SBI,True,True
149421,SBI Fixed Maturity Plan (FMP) - Series 56 (1232 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA19B6,,SBI,False,False
149422,SBI Fixed Maturity Plan (FMP) - Series 56 (1232 Days) - Regular Plan - Growth,INF200KA18B8,,SBI,False,True
149423,SBI Fixed Maturity Plan (FMP) - Series 56 (1232 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA11C1,,SBI,True,False
149430,SBI Fixed Maturity Plan (FMP) - Series 57 (1835 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA15C2,,SBI,True,False
149431,SBI Fixed Maturity Plan (FMP) - Series 57 (1835 Days) - Direct Plan - Growth,INF200KA14C5,,SBI,True,True
149432,SBI Fixed Maturity Plan (FMP) - Series 57 (1835 Days) - Regular Plan - Growth,INF200KA12C9,,SBI,False,True
149433,SBI Fixed Maturity Plan (FMP) - Series 57 (1835 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA13C7,,SBI,False,False
149438,Motilal Oswal Nasdaq Q50 ETF,INF247L01AU3,,Motilal,False,False
149439,ICICI Prudential Passive Multi-Asset Fund of Funds - Growth,INF109KC1X81,,ICICI,False,True
149440,ICICI Prudential Passive Multi-Asset Fund of Funds - IDCW,INF109KC1X99,INF109KC1Y07,ICICI,False,False
149441,ICICI Prudential Passive Multi-Asset Fund of Funds - Direct Plan - Growth,INF109KC1Y15,,ICICI,True,True
149442,ICICI Prudential Passive Multi-Asset Fund of Funds - Direct Plan - IDCW,INF109KC1Y23,INF109KC1Y31,ICICI,True,False
149443,Franklin India Overnight Fund- Unclaimed IDCW Plan,,,Franklin,False,False
149444,Franklin India Overnight Fund- Unclaimed Redemption Investor EducationPlan,,,Franklin,False,False
149445,Franklin India Overnight Fund- Unclaimed IDCW Investor Education Plan,,,Franklin,False,False
